,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
885,2021-01-16,TeamScore,Memphis Grizzlies,13,RandomForestRegressor,15,109,104.57,113.5,7.0,107.8,Under,Not conclusive,106,Correct,1,128,0.83,20.229999999999936,15.8,,5.62,0,20,28.1
697,2021-01-17,TeamScore,Indiana Pacers,14,RandomForestRegressor,15,109,112.94,108.4,4.0,110.8,Over,Not conclusive,96,Incorrect,1,129,-1.0,19.229999999999936,14.91,,5.62,0,20,28.1
381,2021-01-17,TeamScore,Dallas Mavericks,13,RandomForestRegressor,15,117,109.47,121.0,7.0,108.8,Under,Not conclusive,101,Correct,1,130,0.83,20.059999999999935,15.43,,5.62,0,20,28.1
1202,2021-01-17,TeamScore,New York Knicks,15,RandomForestRegressor,15,102,99.17,109.0,5.0,103.0,Over,Not conclusive,105,Correct,1,131,0.83,20.889999999999933,15.95,,5.62,0,20,28.1
1768,2021-01-17,TeamScore,Utah Jazz,14,RandomForestRegressor,15,112,109.66,110.7,4.0,108.67,Under,Prediction is UNDER 112,109,Correct,1,132,0.83,21.71999999999993,16.45,0.83,6.45,1,21,30.71
66,2021-01-17,TeamScore,Boston Celtics,13,RandomForestRegressor,15,111,114.82,104.6,3.0,109.47,Under,Not conclusive,75,Correct,1,133,0.83,22.54999999999993,16.95,,6.45,0,21,30.71
256,2021-01-17,TeamScore,Chicago Bulls,14,RandomForestRegressor,15,109,118.21,107.2,5.0,117.27,Over,Not conclusive,117,Correct,1,134,0.83,23.379999999999928,17.45,,6.45,0,21,30.71
761,2021-01-17,TeamScore,Los Angeles Clippers,15,RandomForestRegressor,15,112,116.24,111.5,6.0,115.73,Over,Not conclusive,129,Correct,1,135,0.83,24.209999999999926,17.93,,6.45,0,21,30.71
1580,2021-01-17,TeamScore,Sacramento Kings,15,RandomForestRegressor,15,112,113.65,113.6,7.0,115.53,Over,Prediction is OVER 112,123,Correct,1,136,0.83,25.039999999999925,18.41,0.83,7.28,1,22,33.09
1137,2021-01-17,TeamScore,New Orleans Pelicans,13,RandomForestRegressor,15,117,106.22,123.9,9.0,109.2,Under,Not conclusive,128,Incorrect,1,137,-1.0,24.039999999999925,17.55,,7.28,0,22,33.09
445,2021-01-17,TeamScore,Denver Nuggets,14,RandomForestRegressor,15,110,115.56,104.5,3.0,114.6,Over,Not conclusive,105,Incorrect,1,138,-1.0,23.039999999999925,16.7,,7.28,0,22,33.09
1203,2021-01-18,TeamScore,New York Knicks,16,RandomForestRegressor,15,105,101.45,108.3,5.0,103.0,Under,Not conclusive,91,Correct,1,139,0.83,23.869999999999923,17.17,,7.28,0,22,33.09
1328,2021-01-18,TeamScore,Orlando Magic,15,RandomForestRegressor,15,102,99.62,103.1,4.0,99.0,Under,Not conclusive,84,Correct,1,140,0.83,24.69999999999992,17.64,,7.28,0,22,33.09
382,2021-01-18,TeamScore,Dallas Mavericks,14,RandomForestRegressor,15,112,106.86,110.7,6.0,105.33,Under,Not conclusive,93,Correct,1,141,0.83,25.52999999999992,18.11,,7.28,0,22,33.09
1452,2021-01-18,TeamScore,Phoenix Suns,13,RandomForestRegressor,15,107,111.7,103.8,1.0,109.27,Over,Not conclusive,104,Incorrect,1,142,-1.0,24.52999999999992,17.27,,7.28,0,22,33.09
633,2021-01-18,TeamScore,Houston Rockets,13,RandomForestRegressor,15,116,107.35,121.0,7.0,114.33,Under,Not conclusive,120,Incorrect,1,143,-1.0,23.52999999999992,16.45,,7.28,0,22,33.09
257,2021-01-18,TeamScore,Chicago Bulls,15,RandomForestRegressor,15,114,118.51,109.8,5.0,115.8,Over,Not conclusive,125,Correct,1,144,0.83,24.359999999999918,16.92,,7.28,0,22,33.09
508,2021-01-18,TeamScore,Detroit Pistons,14,RandomForestRegressor,15,109,107.66,111.3,4.0,108.93,Under,Not conclusive,107,Correct,1,145,0.83,25.189999999999916,17.37,,7.28,0,22,33.09
1013,2021-01-18,TeamScore,Milwaukee Bucks,15,RandomForestRegressor,15,121,116.73,116.7,8.0,118.53,Under,Not conclusive,123,Incorrect,1,146,-1.0,24.189999999999916,16.57,,7.28,0,22,33.09
1074,2021-01-18,TeamScore,Minnesota Timberwolves,13,RandomForestRegressor,15,111,107.45,110.7,5.0,107.07,Under,Not conclusive,97,Correct,1,147,0.83,25.019999999999914,17.02,,7.28,0,22,33.09
825,2021-01-18,TeamScore,Los Angeles Lakers,16,RandomForestRegressor,15,115,112.67,109.5,2.0,112.6,Under,Prediction is UNDER 115,113,Correct,1,148,0.83,25.849999999999913,17.47,0.83,8.11,1,23,35.26
1517,2021-01-18,TeamScore,Portland Trail Blazers,15,RandomForestRegressor,15,113,117.2,108.5,2.0,112.07,Under,Not conclusive,104,Correct,1,149,0.83,26.67999999999991,17.91,,8.11,0,23,35.26
1705,2021-01-18,TeamScore,Toronto Raptors,14,RandomForestRegressor,15,109,114.68,107.2,5.0,114.33,Over,Not conclusive,116,Correct,1,150,0.83,27.50999999999991,18.34,,8.11,0,23,35.26
948,2021-01-18,TeamScore,Miami Heat,13,RandomForestRegressor,15,112,110.25,112.5,5.0,107.47,Under,Not conclusive,113,Incorrect,1,151,-1.0,26.50999999999991,17.56,,8.11,0,23,35.26
4,2021-01-18,TeamScore,Atlanta Hawks,14,RandomForestRegressor,15,118,107.01,117.2,7.0,106.33,Under,Not conclusive,108,Correct,1,152,0.83,27.339999999999907,17.99,,8.11,0,23,35.26
571,2021-01-18,TeamScore,Golden State Warriors,14,RandomForestRegressor,15,104,112.14,104.5,3.0,111.53,Over,Not conclusive,115,Correct,1,153,0.83,28.169999999999906,18.41,,8.11,0,23,35.26
132,2021-01-18,TeamScore,Brooklyn Nets,16,RandomForestRegressor,15,117,117.41,109.4,5.0,117.93,Over,Not conclusive,125,Correct,1,154,0.83,28.999999999999904,18.83,,8.11,0,23,35.26
886,2021-01-18,TeamScore,Memphis Grizzlies,14,RandomForestRegressor,15,106,103.49,107.7,6.0,105.53,Under,Not conclusive,108,Incorrect,1,155,-1.0,27.999999999999904,18.06,,8.11,0,23,35.26
1643,2021-01-18,TeamScore,San Antonio Spurs,15,RandomForestRegressor,15,114,108.94,114.1,4.0,112.53,Under,Not conclusive,125,Incorrect,1,156,-1.0,26.999999999999904,17.31,,8.11,0,23,35.26
1769,2021-01-19,TeamScore,Utah Jazz,15,RandomForestRegressor,15,110,111.29,113.6,7.0,109.8,Under,Not conclusive,118,Incorrect,1,157,-1.0,25.999999999999904,16.56,,8.11,0,23,35.26
1264,2021-01-19,TeamScore,Oklahoma City Thunder,14,RandomForestRegressor,15,108,105.18,110.7,4.0,104.27,Under,Not conclusive,101,Correct,1,158,0.83,26.829999999999902,16.98,,8.11,0,23,35.26
446,2021-01-19,TeamScore,Denver Nuggets,15,RandomForestRegressor,15,114,114.6,113.6,7.0,114.2,Over,Not conclusive,119,Correct,1,159,0.83,27.6599999999999,17.4,,8.11,0,23,35.26
1138,2021-01-19,TeamScore,New Orleans Pelicans,14,RandomForestRegressor,15,105,109.26,104.5,3.0,103.6,Under,Not conclusive,102,Correct,1,160,0.83,28.4899999999999,17.81,,8.11,0,23,35.26
1329,2021-01-20,TeamScore,Orlando Magic,16,RandomForestRegressor,15,114,98.87,114.4,5.0,100.07,Under,Not conclusive,97,Correct,1,161,0.83,29.319999999999897,18.21,,8.11,0,23,35.26
1075,2021-01-20,TeamScore,Minnesota Timberwolves,14,RandomForestRegressor,15,111,108.1,111.9,6.0,106.07,Under,Not conclusive,96,Correct,1,162,0.83,30.149999999999896,18.61,,8.11,0,23,35.26
1392,2021-01-20,TeamScore,Philadelphia 76ers,16,RandomForestRegressor,15,109,117.55,108.6,6.0,116.6,Over,Not conclusive,117,Correct,1,163,0.83,30.979999999999894,19.01,,8.11,0,23,35.26
320,2021-01-20,TeamScore,Cleveland Cavaliers,15,RandomForestRegressor,15,105,93.87,116.7,8.0,98.2,Under,Not conclusive,147,Incorrect,1,164,-1.0,29.979999999999894,18.28,,8.11,0,23,35.26
5,2021-01-20,TeamScore,Atlanta Hawks,15,RandomForestRegressor,15,112,103.53,111.7,5.0,105.2,Under,Not conclusive,123,Incorrect,1,165,-1.0,28.979999999999894,17.56,,8.11,0,23,35.26
1706,2021-01-20,TeamScore,Toronto Raptors,15,RandomForestRegressor,15,114,116.3,110.6,4.0,114.47,Over,Not conclusive,102,Incorrect,1,166,-1.0,27.979999999999894,16.86,,8.11,0,23,35.26
634,2021-01-20,TeamScore,Houston Rockets,14,RandomForestRegressor,15,105,106.96,107.7,6.0,105.4,Over,Prediction is OVER 105,103,Incorrect,1,167,-1.0,26.979999999999894,16.16,-1.0,7.109999999999999,1,24,29.62
698,2021-01-20,TeamScore,Indiana Pacers,15,RandomForestRegressor,15,111,111.45,106.6,5.0,112.33,Over,Not conclusive,112,Correct,1,168,0.83,27.809999999999892,16.55,,7.109999999999999,0,24,29.62
949,2021-01-20,TeamScore,Miami Heat,14,RandomForestRegressor,15,111,111.99,110.7,6.0,111.8,Over,Not conclusive,111,Incorrect,1,169,-1.0,26.809999999999892,15.86,,7.109999999999999,0,24,29.62
1453,2021-01-20,TeamScore,Phoenix Suns,14,RandomForestRegressor,15,109,110.43,109.0,5.0,109.4,Over,Not conclusive,109,Incorrect,1,170,-1.0,25.809999999999892,15.18,,7.109999999999999,0,24,29.62
133,2021-01-20,TeamScore,Brooklyn Nets,17,RandomForestRegressor,15,113,120.7,110.8,5.0,122.53,Over,Not conclusive,135,Correct,1,171,0.83,26.63999999999989,15.58,,7.109999999999999,0,24,29.62
572,2021-01-20,TeamScore,Golden State Warriors,15,RandomForestRegressor,15,108,112.09,108.5,2.0,111.87,Over,Not conclusive,121,Correct,1,172,0.83,27.46999999999989,15.97,,7.109999999999999,0,24,29.62
67,2021-01-20,TeamScore,Boston Celtics,14,RandomForestRegressor,15,113,111.64,112.5,6.0,112.4,Under,Not conclusive,109,Correct,1,173,0.83,28.299999999999887,16.36,,7.109999999999999,0,24,29.62
1644,2021-01-20,TeamScore,San Antonio Spurs,16,RandomForestRegressor,15,112,111.1,109.5,2.0,110.67,Under,Prediction is UNDER 112,99,Correct,1,174,0.83,29.129999999999885,16.74,0.83,7.9399999999999995,1,25,31.76
509,2021-01-20,TeamScore,Detroit Pistons,15,RandomForestRegressor,15,109,107.85,105.4,4.0,109.4,Over,Not conclusive,115,Correct,1,175,0.83,29.959999999999884,17.12,,7.9399999999999995,0,25,31.76
383,2021-01-20,TeamScore,Dallas Mavericks,15,RandomForestRegressor,15,109,106.51,111.5,6.0,106.8,Under,Not conclusive,124,Incorrect,1,176,-1.0,28.959999999999884,16.45,,7.9399999999999995,0,25,31.76
1581,2021-01-20,TeamScore,Sacramento Kings,16,RandomForestRegressor,15,111,113.82,107.0,4.0,114.27,Over,Not conclusive,96,Incorrect,1,177,-1.0,27.959999999999884,15.8,,7.9399999999999995,0,25,31.76
762,2021-01-20,TeamScore,Los Angeles Clippers,16,RandomForestRegressor,15,122,116.21,126.7,8.0,118.8,Under,Not conclusive,115,Correct,1,178,0.83,28.789999999999882,16.17,,7.9399999999999995,0,25,31.76
1014,2021-01-21,TeamScore,Milwaukee Bucks,16,RandomForestRegressor,15,113,118.21,103.3,3.0,116.47,Over,Not conclusive,106,Incorrect,1,179,-1.0,27.789999999999882,15.53,,7.9399999999999995,0,25,31.76
826,2021-01-21,TeamScore,Los Angeles Lakers,17,RandomForestRegressor,15,112,113.11,111.3,6.0,113.6,Over,Not conclusive,113,Correct,1,180,0.83,28.61999999999988,15.9,,7.9399999999999995,0,25,31.76
1139,2021-01-21,TeamScore,New Orleans Pelicans,15,RandomForestRegressor,15,105,111.18,104.1,3.0,108.8,Over,Not conclusive,118,Correct,1,181,0.83,29.44999999999988,16.27,,7.9399999999999995,0,25,31.76
1204,2021-01-21,TeamScore,New York Knicks,17,RandomForestRegressor,15,104,100.08,110.0,2.0,104.2,Over,Not conclusive,119,Correct,1,182,0.83,30.279999999999877,16.64,,7.9399999999999995,0,25,31.76
573,2021-01-21,TeamScore,Golden State Warriors,16,RandomForestRegressor,15,107,114.45,101.5,4.0,112.07,Over,Not conclusive,104,Incorrect,1,183,-1.0,29.279999999999877,16.0,,7.9399999999999995,0,25,31.76
1770,2021-01-21,TeamScore,Utah Jazz,16,RandomForestRegressor,15,110,112.72,117.6,8.0,111.33,Over,Prediction is OVER 110,129,Correct,1,184,0.83,30.109999999999875,16.36,0.83,8.77,1,26,33.73
1707,2021-01-22,TeamScore,Toronto Raptors,16,RandomForestRegressor,15,114,114.75,114.1,5.0,113.33,Under,Not conclusive,101,Correct,1,185,0.83,30.939999999999873,16.72,,8.77,0,26,33.73
1454,2021-01-22,TeamScore,Phoenix Suns,15,RandomForestRegressor,15,112,110.38,108.3,3.0,110.27,Under,Prediction is UNDER 112,126,Incorrect,1,186,-1.0,29.939999999999873,16.1,-1.0,7.77,1,27,28.78
447,2021-01-22,TeamScore,Denver Nuggets,16,RandomForestRegressor,15,109,116.47,114.6,8.0,117.33,Over,Prediction is OVER 109,130,Correct,1,187,0.83,30.76999999999987,16.45,0.83,8.6,1,28,30.71
1393,2021-01-22,TeamScore,Philadelphia 76ers,17,RandomForestRegressor,15,109,116.5,109.3,6.0,116.33,Over,Prediction is OVER 109,122,Correct,1,188,0.83,31.59999999999987,16.81,0.83,9.43,1,29,32.52
1582,2021-01-22,TeamScore,Sacramento Kings,17,RandomForestRegressor,15,109,114.11,101.7,4.0,109.0,Over,Not conclusive,103,Incorrect,1,189,-1.0,30.59999999999987,16.19,,9.43,0,29,32.52
1205,2021-01-22,TeamScore,New York Knicks,18,RandomForestRegressor,15,112,100.49,122.9,7.0,102.27,Under,Not conclusive,94,Correct,1,190,0.83,31.42999999999987,16.54,,9.43,0,29,32.52
195,2021-01-22,TeamScore,Charlotte Hornets,16,RandomForestRegressor,15,116,107.69,117.5,6.0,108.93,Under,Not conclusive,110,Correct,1,191,0.83,32.25999999999987,16.89,,9.43,0,29,32.52
321,2021-01-22,TeamScore,Cleveland Cavaliers,16,RandomForestRegressor,15,105,98.93,114.9,8.0,102.4,Under,Not conclusive,125,Incorrect,1,192,-1.0,31.25999999999987,16.28,,9.43,0,29,32.52
699,2021-01-22,TeamScore,Indiana Pacers,16,RandomForestRegressor,15,114,110.76,108.3,5.0,109.47,Under,Not conclusive,120,Incorrect,1,193,-1.0,30.25999999999987,15.68,,9.43,0,29,32.52
763,2021-01-22,TeamScore,Los Angeles Clippers,17,RandomForestRegressor,15,114,117.91,114.9,7.0,115.73,Over,Prediction is OVER 114,120,Correct,1,194,0.83,31.08999999999987,16.03,0.83,10.26,1,30,34.2
384,2021-01-22,TeamScore,Dallas Mavericks,16,RandomForestRegressor,15,111,109.9,109.7,3.0,110.33,Under,Prediction is UNDER 111,122,Incorrect,1,195,-1.0,30.08999999999987,15.43,-1.0,9.26,1,31,29.87
134,2021-01-22,TeamScore,Brooklyn Nets,18,RandomForestRegressor,15,113,121.91,112.0,6.0,121.6,Over,Not conclusive,113,Incorrect,1,196,-1.0,29.08999999999987,14.84,,9.26,0,31,29.87
1645,2021-01-22,TeamScore,San Antonio Spurs,17,RandomForestRegressor,15,109,110.18,111.5,6.0,112.33,Over,Prediction is OVER 109,117,Correct,1,197,0.83,29.919999999999867,15.19,0.83,10.09,1,32,31.53
68,2021-01-22,TeamScore,Boston Celtics,15,RandomForestRegressor,15,113,110.88,113.8,6.0,107.8,Under,Not conclusive,110,Correct,1,198,0.83,30.749999999999865,15.53,,10.09,0,32,31.53
510,2021-01-22,TeamScore,Detroit Pistons,16,RandomForestRegressor,15,111,109.81,109.3,4.0,107.4,Under,Prediction is UNDER 111,102,Correct,1,199,0.83,31.579999999999863,15.87,0.83,10.92,1,33,33.09
950,2021-01-22,TeamScore,Miami Heat,15,RandomForestRegressor,15,111,110.81,113.5,7.0,110.53,Under,Not conclusive,81,Correct,1,200,0.83,32.40999999999986,16.2,,10.92,0,33,33.09
258,2021-01-22,TeamScore,Chicago Bulls,16,RandomForestRegressor,15,112,117.61,109.6,5.0,117.53,Over,Not conclusive,123,Correct,1,201,0.83,33.23999999999986,16.54,,10.92,0,33,33.09
1330,2021-01-22,TeamScore,Orlando Magic,17,RandomForestRegressor,15,105,98.86,113.5,6.0,99.67,Under,Not conclusive,118,Incorrect,1,202,-1.0,32.23999999999986,15.96,,10.92,0,33,33.09
1076,2021-01-22,TeamScore,Minnesota Timberwolves,15,RandomForestRegressor,15,111,107.57,105.4,4.0,106.0,Under,Prediction is UNDER 111,98,Correct,1,203,0.83,33.06999999999986,16.29,0.83,11.75,1,34,34.56
635,2021-01-22,TeamScore,Houston Rockets,15,RandomForestRegressor,15,110,107.07,111.7,5.0,106.53,Under,Not conclusive,103,Correct,1,204,0.83,33.89999999999986,16.62,,11.75,0,34,34.56
1265,2021-01-22,TeamScore,Oklahoma City Thunder,15,RandomForestRegressor,15,105,107.54,107.9,4.0,106.87,Over,Not conclusive,106,Correct,1,205,0.83,34.729999999999855,16.94,,11.75,0,34,34.56
6,2021-01-22,TeamScore,Atlanta Hawks,16,RandomForestRegressor,15,118,104.45,114.4,5.0,106.53,Under,Not conclusive,116,Correct,1,206,0.83,35.55999999999985,17.26,,11.75,0,34,34.56
1394,2021-01-23,TeamScore,Philadelphia 76ers,18,RandomForestRegressor,15,112,116.86,109.8,4.0,111.73,Under,Not conclusive,114,Incorrect,1,207,-1.0,34.55999999999985,16.7,,11.75,0,34,34.56
1077,2021-01-23,TeamScore,Minnesota Timberwolves,16,RandomForestRegressor,15,109,106.58,117.6,8.0,107.07,Under,Not conclusive,120,Incorrect,1,208,-1.0,33.55999999999985,16.13,,11.75,0,34,34.56
511,2021-01-23,TeamScore,Detroit Pistons,17,RandomForestRegressor,15,109,107.91,115.3,5.0,107.53,Under,Not conclusive,110,Incorrect,1,209,-1.0,32.55999999999985,15.58,,11.75,0,34,34.56
448,2021-01-23,TeamScore,Denver Nuggets,17,RandomForestRegressor,15,109,117.03,114.5,8.0,117.73,Over,Prediction is OVER 109,120,Correct,1,210,0.83,33.38999999999985,15.9,0.83,12.58,1,35,35.94
1140,2021-01-23,TeamScore,New Orleans Pelicans,16,RandomForestRegressor,15,115,111.65,114.4,5.0,112.07,Under,Not conclusive,110,Correct,1,211,0.83,34.21999999999985,16.22,,12.58,0,35,35.94
1771,2021-01-23,TeamScore,Utah Jazz,17,RandomForestRegressor,15,112,112.59,110.0,2.0,113.93,Over,Not conclusive,127,Correct,1,212,0.83,35.04999999999985,16.53,,12.58,0,35,35.94
385,2021-01-23,TeamScore,Dallas Mavericks,17,RandomForestRegressor,15,111,111.3,106.7,4.0,109.47,Under,Not conclusive,108,Correct,1,213,0.83,35.879999999999846,16.85,,12.58,0,35,35.94
1455,2021-01-23,TeamScore,Phoenix Suns,16,RandomForestRegressor,15,112,112.44,110.3,4.0,110.73,Under,Not conclusive,112,Incorrect,1,214,-1.0,34.879999999999846,16.3,,12.58,0,35,35.94
636,2021-01-23,TeamScore,Houston Rockets,16,RandomForestRegressor,15,105,107.7,110.0,6.0,107.67,Over,Prediction is OVER 105,133,Correct,1,215,0.83,35.709999999999845,16.61,0.83,13.41,1,36,37.25
259,2021-01-23,TeamScore,Chicago Bulls,17,RandomForestRegressor,15,109,120.25,103.6,3.0,116.8,Over,Not conclusive,90,Incorrect,1,216,-1.0,34.709999999999845,16.07,,13.41,0,36,37.25
827,2021-01-23,TeamScore,Los Angeles Lakers,18,RandomForestRegressor,15,120,113.54,116.1,6.0,114.07,Under,Not conclusive,101,Correct,1,217,0.83,35.53999999999984,16.38,,13.41,0,36,37.25
135,2021-01-23,TeamScore,Brooklyn Nets,19,RandomForestRegressor,15,118,120.19,113.6,4.0,121.27,Over,Not conclusive,128,Correct,1,218,0.83,36.36999999999984,16.68,,13.41,0,36,37.25
951,2021-01-23,TeamScore,Miami Heat,16,RandomForestRegressor,15,113,111.02,114.9,8.0,112.0,Under,Not conclusive,124,Incorrect,1,219,-1.0,35.36999999999984,16.15,,13.41,0,36,37.25
574,2021-01-23,TeamScore,Golden State Warriors,17,RandomForestRegressor,15,105,110.86,105.8,5.0,112.8,Over,Not conclusive,108,Correct,1,220,0.83,36.19999999999984,16.45,,13.41,0,36,37.25
1518,2021-01-24,TeamScore,Portland Trail Blazers,16,RandomForestRegressor,15,108,115.23,101.5,4.0,110.33,Over,Not conclusive,116,Correct,1,221,0.83,37.02999999999984,16.76,,13.41,0,36,37.25
322,2021-01-24,TeamScore,Cleveland Cavaliers,17,RandomForestRegressor,15,103,101.9,109.3,6.0,99.73,Under,Not conclusive,103,Incorrect,1,222,-1.0,36.02999999999984,16.23,,13.41,0,36,37.25
1646,2021-01-24,TeamScore,San Antonio Spurs,18,RandomForestRegressor,15,120,110.33,123.8,6.0,112.4,Under,Not conclusive,121,Incorrect,1,223,-1.0,35.02999999999984,15.71,,13.41,0,36,37.25
1015,2021-01-24,TeamScore,Milwaukee Bucks,17,RandomForestRegressor,15,118,116.24,108.9,5.0,118.67,Over,Not conclusive,129,Correct,1,224,0.83,35.859999999999836,16.01,,13.41,0,36,37.25
1708,2021-01-24,TeamScore,Toronto Raptors,17,RandomForestRegressor,15,111,113.38,113.5,6.0,112.53,Over,Prediction is OVER 111,107,Incorrect,1,225,-1.0,34.859999999999836,15.49,-1.0,12.41,1,37,33.54
1266,2021-01-24,TeamScore,Oklahoma City Thunder,16,RandomForestRegressor,15,104,107.26,107.0,4.0,105.6,Over,Not conclusive,100,Incorrect,1,226,-1.0,33.859999999999836,14.98,,12.41,0,37,33.54
1331,2021-01-24,TeamScore,Orlando Magic,18,RandomForestRegressor,15,104,100.37,107.2,5.0,100.73,Under,Not conclusive,104,Incorrect,1,227,-1.0,32.859999999999836,14.48,,12.41,0,37,33.54
1206,2021-01-24,TeamScore,New York Knicks,19,RandomForestRegressor,15,105,98.7,114.2,5.0,101.27,Under,Not conclusive,113,Incorrect,1,228,-1.0,31.859999999999836,13.97,,12.41,0,37,33.54
1830,2021-01-24,TeamScore,Washington Wizards,13,RandomForestRegressor,15,116,121.79,110.9,3.0,118.2,Over,Not conclusive,101,Incorrect,1,229,-1.0,30.859999999999836,13.48,,12.41,0,37,33.54
7,2021-01-24,TeamScore,Atlanta Hawks,17,RandomForestRegressor,15,111,107.19,111.3,6.0,107.53,Under,Not conclusive,115,Incorrect,1,230,-1.0,29.859999999999836,12.98,,12.41,0,37,33.54
196,2021-01-24,TeamScore,Charlotte Hornets,17,RandomForestRegressor,15,108,107.44,109.5,6.0,106.67,Under,Not conclusive,107,Correct,1,231,0.83,30.689999999999834,13.29,,12.41,0,37,33.54
69,2021-01-24,TeamScore,Boston Celtics,16,RandomForestRegressor,15,109,109.43,105.8,4.0,108.6,Under,Not conclusive,141,Incorrect,1,232,-1.0,29.689999999999834,12.8,,12.41,0,37,33.54
700,2021-01-24,TeamScore,Indiana Pacers,17,RandomForestRegressor,15,112,112.56,107.2,5.0,110.27,Under,Not conclusive,102,Correct,1,233,0.83,30.519999999999833,13.1,,12.41,0,37,33.54
764,2021-01-24,TeamScore,Los Angeles Clippers,18,RandomForestRegressor,15,115,118.67,113.6,6.0,116.4,Over,Not conclusive,108,Incorrect,1,234,-1.0,29.519999999999833,12.62,,12.41,0,37,33.54
1078,2021-01-25,TeamScore,Minnesota Timberwolves,17,RandomForestRegressor,15,109,107.67,110.0,2.0,107.93,Under,Not conclusive,108,Correct,1,235,0.83,30.34999999999983,12.91,,12.41,0,37,33.54
575,2021-01-25,TeamScore,Golden State Warriors,18,RandomForestRegressor,15,116,107.89,115.0,5.0,109.33,Under,Not conclusive,130,Incorrect,1,236,-1.0,29.34999999999983,12.44,,12.41,0,37,33.54
136,2021-01-25,TeamScore,Brooklyn Nets,20,RandomForestRegressor,15,120,120.55,110.3,3.0,118.07,Under,Not conclusive,98,Correct,1,237,0.83,30.17999999999983,12.73,,12.41,0,37,33.54
260,2021-01-25,TeamScore,Chicago Bulls,18,RandomForestRegressor,15,113,117.3,108.3,5.0,117.13,Over,Not conclusive,103,Incorrect,1,238,-1.0,29.17999999999983,12.26,,12.41,0,37,33.54
1267,2021-01-25,TeamScore,Oklahoma City Thunder,17,RandomForestRegressor,15,111,108.61,114.4,5.0,109.07,Under,Not conclusive,125,Incorrect,1,239,-1.0,28.17999999999983,11.79,,12.41,0,37,33.54
323,2021-01-25,TeamScore,Cleveland Cavaliers,18,RandomForestRegressor,15,99,104.15,103.2,3.0,100.67,Over,Not conclusive,108,Correct,1,240,0.83,29.009999999999827,12.09,,12.41,0,37,33.54
386,2021-01-25,TeamScore,Dallas Mavericks,18,RandomForestRegressor,15,112,110.8,110.3,5.0,111.33,Under,Not conclusive,113,Incorrect,1,241,-1.0,28.009999999999827,11.62,,12.41,0,37,33.54
1332,2021-01-25,TeamScore,Orlando Magic,19,RandomForestRegressor,15,104,100.39,109.4,6.0,103.07,Under,Not conclusive,117,Incorrect,1,242,-1.0,27.009999999999827,11.16,,12.41,0,37,33.54
